subject_id,id_geno,STG,CH,B,hour,Drug,geno,PSD,RELPSD
118164,118164_B,W,EEG1,SLOW,6,Vehicle,B,19.330753598121447,0.016875133743110216
118164,118164_B,W,EEG1,THETA,1,10mpk,B,32.927401878652354,0.3605431564471663
118164,118164_B,W,EEG1,THETA,1,30mpk,B,32.969289164272574,0.3757206010928543
118164,118164_B,W,EEG1,THETA,1,3mpk,B,32.94904813590897,0.3364341038013725
118164,118164_B,W,EEG1,THETA,1,Baseline,B,32.888843202012986,0.34755495934967173
118164,118164_B,W,EEG1,THETA,1,Vehicle,B,32.12700246947345,0.32313466703270044
118164,118164_B,W,EEG1,THETA,2,10mpk,B,33.178604469463686,0.34855822322567986
118164,118164_B,W,EEG1,THETA,2,30mpk,B,33.40648409743082,0.3524495909899123
118164,118164_B,W,EEG1,THETA,2,3mpk,B,33.484373014001726,0.3272732589095658
118164,118164_B,W,EEG1,THETA,2,Baseline,B,33.12330317980908,0.35154381668533147
118164,118164_B,W,EEG1,THETA,2,Vehicle,B,32.628932729210305,0.33412837771893933
118164,118164_B,W,EEG1,THETA,3,10mpk,B,33.23406815098601,0.3441658761976491
118164,118164_B,W,EEG1,THETA,3,30mpk,B,33.391009813458204,0.35710883260968984
118164,118164_B,W,EEG1,THETA,3,3mpk,B,32.63936348012739,0.30963401276864116
118164,118164_B,W,EEG1,THETA,3,Baseline,B,32.732755420659274,0.3338354845863088
118164,118164_B,W,EEG1,THETA,3,Vehicle,B,32.407548176658175,0.3231553516813366
118164,118164_B,W,EEG1,THETA,4,10mpk,B,33.40942480824389,0.36075062268429886
118164,118164_B,W,EEG1,THETA,4,30mpk,B,33.25403997237799,0.35168532398366387
118164,118164_B,W,EEG1,THETA,4,3mpk,B,33.00258869093673,0.3105229474845507
118164,118164_B,W,EEG1,THETA,4,Baseline,B,33.203899207492434,0.35521674916570145
118164,118164_B,W,EEG1,THETA,4,Vehicle,B,33.08930576049711,0.3586944832410104
118164,118164_B,W,EEG1,THETA,5,10mpk,B,33.29424347917169,0.3438845878912287
118164,118164_B,W,EEG1,THETA,5,30mpk,B,32.98543636628973,0.34224152516115036
118164,118164_B,W,EEG1,THETA,5,3mpk,B,33.333047774133476,0.3433017102805996
118164,118164_B,W,EEG1,THETA,5,Baseline,B,33.40503343679586,0.35680612590595046
118164,118164_B,W,EEG1,THETA,5,Vehicle,B,32.84188624938405,0.3633858245869612
118164,118164_B,W,EEG1,THETA,6,10mpk,B,33.00206852841855,0.3302025587036615
118164,118164_B,W,EEG1,THETA,6,30mpk,B,33.066878127239875,0.33149477554457046
118164,118164_B,W,EEG1,THETA,6,3mpk,B,32.42003595728601,0.29723623058815796
118164,118164_B,W,EEG1,THETA,6,Baseline,B,32.70170088731346,0.2957658185828076
118164,118164_B,W,EEG1,THETA,6,Vehicle,B,33.33367568839524,0.35340158800765364
118164,118164_B,W,EEG1,TOTAL,1,10mpk,B,37.41045645335107,
118164,118164_B,W,EEG1,TOTAL,1,30mpk,B,37.281293071426454,
118164,118164_B,W,EEG1,TOTAL,1,3mpk,B,37.74091929237223,
118164,118164_B,W,EEG1,TOTAL,1,Baseline,B,37.54490669054292,
118164,118164_B,W,EEG1,TOTAL,1,Vehicle,B,37.135845749860884,
118164,118164_B,W,EEG1,TOTAL,2,10mpk,B,37.86916592508181,
118164,118164_B,W,EEG1,TOTAL,2,30mpk,B,38.0059702329727,
118164,118164_B,W,EEG1,TOTAL,2,3mpk,B,38.40805701867827,
118164,118164_B,W,EEG1,TOTAL,2,Baseline,B,37.729043062237146,
118164,118164_B,W,EEG1,TOTAL,2,Vehicle,B,37.54144142272366,
118164,118164_B,W,EEG1,TOTAL,3,10mpk,B,37.940004097238464,
118164,118164_B,W,EEG1,TOTAL,3,30mpk,B,37.9646285168059,
118164,118164_B,W,EEG1,TOTAL,3,3mpk,B,37.79944043590854,
118164,118164_B,W,EEG1,TOTAL,3,Baseline,B,37.5696215579048,
118164,118164_B,W,EEG1,TOTAL,3,Vehicle,B,37.48274002429151,
118164,118164_B,W,EEG1,TOTAL,4,10mpk,B,37.91579749368566,
118164,118164_B,W,EEG1,TOTAL,4,30mpk,B,37.90206773799494,
118164,118164_B,W,EEG1,TOTAL,4,3mpk,B,38.21264705016227,
118164,118164_B,W,EEG1,TOTAL,4,Baseline,B,37.763113095194974,
118164,118164_B,W,EEG1,TOTAL,4,Vehicle,B,37.649314786443156,
118164,118164_B,W,EEG1,TOTAL,5,10mpk,B,38.064203236940216,
118164,118164_B,W,EEG1,TOTAL,5,30mpk,B,37.784725268053755,
118164,118164_B,W,EEG1,TOTAL,5,3mpk,B,38.03626871667017,
118164,118164_B,W,EEG1,TOTAL,5,Baseline,B,37.94777204182086,
118164,118164_B,W,EEG1,TOTAL,5,Vehicle,B,37.32282388267184,
118164,118164_B,W,EEG1,TOTAL,6,10mpk,B,38.01359645636658,
118164,118164_B,W,EEG1,TOTAL,6,30mpk,B,38.02989939900251,
118164,118164_B,W,EEG1,TOTAL,6,3mpk,B,37.89992660371798,
118164,118164_B,W,EEG1,TOTAL,6,Baseline,B,38.28960331301185,
118164,118164_B,W,EEG1,TOTAL,6,Vehicle,B,37.92068726674491,
118164,118164_B,W,EEG2,ALPHA,1,10mpk,B,26.117088747130932,0.10561271660109303
118164,118164_B,W,EEG2,ALPHA,1,30mpk,B,25.956356011168314,0.10656875410398489
118164,118164_B,W,EEG2,ALPHA,1,3mpk,B,26.13069367649064,0.10052749487071853
118164,118164_B,W,EEG2,ALPHA,1,Baseline,B,26.636531413223913,0.10266136822827189
118164,118164_B,W,EEG2,ALPHA,1,Vehicle,B,26.87161401804822,0.12647725850372024
118164,118164_B,W,EEG2,ALPHA,2,10mpk,B,26.80153452928842,0.1117311170922321
118164,118164_B,W,EEG2,ALPHA,2,30mpk,B,27.10824303196889,0.1176510090039693
118164,118164_B,W,EEG2,ALPHA,2,3mpk,B,26.976258113791943,0.10437190657963295
118164,118164_B,W,EEG2,ALPHA,2,Baseline,B,27.069883029485517,0.11707488749601935
118164,118164_B,W,EEG2,ALPHA,2,Vehicle,B,27.10999877902079,0.12499399142498638
118164,118164_B,W,EEG2,ALPHA,3,10mpk,B,27.037659903844684,0.11370720078204287
118164,118164_B,W,EEG2,ALPHA,3,30mpk,B,27.369393922270014,0.12192593532891825
118164,118164_B,W,EEG2,ALPHA,3,3mpk,B,27.402902594971874,0.11756618774528252
118164,118164_B,W,EEG2,ALPHA,3,Baseline,B,26.935898684400193,0.11612037910502704
118164,118164_B,W,EEG2,ALPHA,3,Vehicle,B,27.126457585347385,0.12545655578090933
118164,118164_B,W,EEG2,ALPHA,4,10mpk,B,27.38100819874652,0.1206916927111111
118164,118164_B,W,EEG2,ALPHA,4,30mpk,B,27.643522891734047,0.12754409681769283
118164,118164_B,W,EEG2,ALPHA,4,3mpk,B,27.999981339071816,0.13079748928540771
118164,118164_B,W,EEG2,ALPHA,4,Baseline,B,27.04619492666208,0.11592286397734375
118164,118164_B,W,EEG2,ALPHA,4,Vehicle,B,27.325305481834405,0.12477298575133494
118164,118164_B,W,EEG2,ALPHA,5,10mpk,B,28.080052844825996,0.1354022539871033
118164,118164_B,W,EEG2,ALPHA,5,30mpk,B,27.895134681422277,0.13938089685494348
118164,118164_B,W,EEG2,ALPHA,5,3mpk,B,27.8466879019587,0.12656330209064662
118164,118164_B,W,EEG2,ALPHA,5,Baseline,B,27.41966315913155,0.12305684421955394
118164,118164_B,W,EEG2,ALPHA,5,Vehicle,B,26.875142748718563,0.11384826979879924
118164,118164_B,W,EEG2,ALPHA,6,10mpk,B,28.03453848633589,0.1315738670620751
118164,118164_B,W,EEG2,ALPHA,6,30mpk,B,28.447319798001082,0.14939752397205816
118164,118164_B,W,EEG2,ALPHA,6,3mpk,B,27.536536797675975,0.1201365835565303
118164,118164_B,W,EEG2,ALPHA,6,Baseline,B,28.39048308974169,0.14014365784591593
118164,118164_B,W,EEG2,ALPHA,6,Vehicle,B,27.506679503833926,0.12071334028194083
118164,118164_B,W,EEG2,BETA,1,10mpk,B,26.3319801338544,0.10991088168600019
118164,118164_B,W,EEG2,BETA,1,30mpk,B,25.887579628843604,0.10283806469203254
118164,118164_B,W,EEG2,BETA,1,3mpk,B,26.335336119829044,0.10443539523356685
118164,118164_B,W,EEG2,BETA,1,Baseline,B,27.070576323503403,0.11214576465997662
118164,118164_B,W,EEG2,BETA,1,Vehicle,B,26.644820614477524,0.11706664244404688
118164,118164_B,W,EEG2,BETA,2,10mpk,B,27.1095049599696,0.11874034600226459
118164,118164_B,W,EEG2,BETA,2,30mpk,B,26.976189043321767,0.11466401467163884
118164,118164_B,W,EEG2,BETA,2,3mpk,B,27.298492387089905,0.11321623359655343
118164,118164_B,W,EEG2,BETA,2,Baseline,B,27.207542410379855,0.11937920575165721
118164,118164_B,W,EEG2,BETA,2,Vehicle,B,26.80291486616095,0.11372012392103555
118164,118164_B,W,EEG2,BETA,3,10mpk,B,27.41620090652829,0.12285975528593172
118164,118164_B,W,EEG2,BETA,3,30mpk,B,27.38055382476258,0.1197591495833238
118164,118164_B,W,EEG2,BETA,3,3mpk,B,27.94008476701528,0.13434415403310251
118164,118164_B,W,EEG2,BETA,3,Baseline,B,27.22988948443415,0.12178825088683999
118164,118164_B,W,EEG2,BETA,3,Vehicle,B,27.360675235343415,0.12825648705704204
118164,118164_B,W,EEG2,BETA,4,10mpk,B,27.365447364218785,0.11890564410457388
118164,118164_B,W,EEG2,BETA,4,30mpk,B,27.181045475393514,0.11278281605720743
118164,118164_B,W,EEG2,BETA,4,3mpk,B,27.937079722663594,0.12488737584371733
118164,118164_B,W,EEG2,BETA,4,Baseline,B,27.264875025018906,0.11940585242868995
118164,118164_B,W,EEG2,BETA,4,Vehicle,B,27.16801521902738,0.11898541391371395
118164,118164_B,W,EEG2,BETA,5,10mpk,B,27.674832688205672,0.11990033669535094
118164,118164_B,W,EEG2,BETA,5,30mpk,B,27.474803114828976,0.12277938681874788
118164,118164_B,W,EEG2,BETA,5,3mpk,B,27.610331310337003,0.1187401759964249
118164,118164_B,W,EEG2,BETA,5,Baseline,B,27.45789379294452,0.12166660800434637
118164,118164_B,W,EEG2,BETA,5,Vehicle,B,27.251282261625253,0.12213350561740823
118164,118164_B,W,EEG2,BETA,6,10mpk,B,27.583032733414264,0.11547806250102759
118164,118164_B,W,EEG2,BETA,6,30mpk,B,27.625276819776147,0.11989781699990908
118164,118164_B,W,EEG2,BETA,6,3mpk,B,27.31141891963169,0.1112237489430079
118164,118164_B,W,EEG2,BETA,6,Baseline,B,27.882074387368633,0.12012228129791815
118164,118164_B,W,EEG2,BETA,6,Vehicle,B,27.38459982801423,0.11585331544850327
118164,118164_B,W,EEG2,DELTA,1,10mpk,B,30.013584687877746,0.2605079961747509
118164,118164_B,W,EEG2,DELTA,1,30mpk,B,30.068736113701288,0.27233462572813716
118164,118164_B,W,EEG2,DELTA,1,3mpk,B,30.74586436629627,0.29245859734539587
118164,118164_B,W,EEG2,DELTA,1,Baseline,B,30.682783186675344,0.263549265036007
118164,118164_B,W,EEG2,DELTA,1,Vehicle,B,28.829047518691326,0.1967418558716049
118164,118164_B,W,EEG2,DELTA,2,10mpk,B,30.038077998198844,0.2371031539501096
118164,118164_B,W,EEG2,DELTA,2,30mpk,B,30.01834920681849,0.23446755189147428
118164,118164_B,W,EEG2,DELTA,2,3mpk,B,31.219523504819616,0.28614313823140786
118164,118164_B,W,EEG2,DELTA,2,Baseline,B,29.498382030811964,0.20645381996569973
118164,118164_B,W,EEG2,DELTA,2,Vehicle,B,29.17771842693208,0.2022801372376003
118164,118164_B,W,EEG2,DELTA,3,10mpk,B,30.290975812232272,0.2443366749481532
118164,118164_B,W,EEG2,DELTA,3,30mpk,B,29.88671922998564,0.21933986865653535
118164,118164_B,W,EEG2,DELTA,3,3mpk,B,30.4267276415866,0.24623804140496455
118164,118164_B,W,EEG2,DELTA,3,Baseline,B,29.622091451957047,0.21711592519245293
118164,118164_B,W,EEG2,DELTA,3,Vehicle,B,28.925439825186125,0.187282688561707
118164,118164_B,W,EEG2,DELTA,4,10mpk,B,30.07121914578275,0.22769115102580578
118164,118164_B,W,EEG2,DELTA,4,30mpk,B,29.765605873797686,0.20836670571606514
118164,118164_B,W,EEG2,DELTA,4,3mpk,B,30.188449068125983,0.21362215693342435
118164,118164_B,W,EEG2,DELTA,4,Baseline,B,29.35827348438244,0.19844269245720617
118164,118164_B,W,EEG2,DELTA,4,Vehicle,B,29.12441893639225,0.1929569542166195
118164,118164_B,W,EEG2,DELTA,5,10mpk,B,29.574150183532588,0.18931275740043255
118164,118164_B,W,EEG2,DELTA,5,30mpk,B,29.2166824253458,0.18796958668448033
118164,118164_B,W,EEG2,DELTA,5,3mpk,B,30.105910207164413,0.2170822058977526
118164,118164_B,W,EEG2,DELTA,5,Baseline,B,29.41834845000701,0.19555592730654117
118164,118164_B,W,EEG2,DELTA,5,Vehicle,B,29.22945756817952,0.19601596847784958
118164,118164_B,W,EEG2,DELTA,6,10mpk,B,29.917620313939732,0.20246967509552144
118164,118164_B,W,EEG2,DELTA,6,30mpk,B,29.42303352408567,0.18573278832255927
118164,118164_B,W,EEG2,DELTA,6,3mpk,B,30.6022206071519,0.23960725828075694
118164,118164_B,W,EEG2,DELTA,6,Baseline,B,29.9517349130575,0.19802593109648284
118164,118164_B,W,EEG2,DELTA,6,Vehicle,B,29.659145262097187,0.20095766104459042
118164,118164_B,W,EEG2,GAMMA,1,10mpk,B,28.026971005081613,0.16890068088389126
118164,118164_B,W,EEG2,GAMMA,1,30mpk,B,27.429375510933312,0.15245564123180907
118164,118164_B,W,EEG2,GAMMA,1,3mpk,B,27.979642273461987,0.16117163147669716
118164,118164_B,W,EEG2,GAMMA,1,Baseline,B,29.308707936594754,0.1994405580039488
118164,118164_B,W,EEG2,GAMMA,1,Vehicle,B,29.774704806101948,0.24151378007762614
118164,118164_B,W,EEG2,GAMMA,2,10mpk,B,29.48057841755779,0.20744759769823062
118164,118164_B,W,EEG2,GAMMA,2,30mpk,B,29.223042238399934,0.196169218907356
118164,118164_B,W,EEG2,GAMMA,2,3mpk,B,29.4177835834002,0.19034571556162047
118164,118164_B,W,EEG2,GAMMA,2,Baseline,B,29.72866412757627,0.21532757229372831
118164,118164_B,W,EEG2,GAMMA,2,Vehicle,B,29.771331719811904,0.2266234960302733
118164,118164_B,W,EEG2,GAMMA,3,10mpk,B,29.406320157355548,0.19882372980098265
118164,118164_B,W,EEG2,GAMMA,3,30mpk,B,29.364187649687757,0.19436513177291384
118164,118164_B,W,EEG2,GAMMA,3,3mpk,B,29.38172256743799,0.19564175859118718
118164,118164_B,W,EEG2,GAMMA,3,Baseline,B,29.77377926360918,0.2237331426940307
118164,118164_B,W,EEG2,GAMMA,3,Vehicle,B,30.288888546847645,0.2531252821256167
118164,118164_B,W,EEG2,GAMMA,4,10mpk,B,29.270036338071865,0.18767841920781553
118164,118164_B,W,EEG2,GAMMA,4,30mpk,B,29.647700879826242,0.20045984295514468
118164,118164_B,W,EEG2,GAMMA,4,3mpk,B,30.34679372865535,0.2185225297971304
118164,118164_B,W,EEG2,GAMMA,4,Baseline,B,29.689169951685532,0.2108648554567778
118164,118164_B,W,EEG2,GAMMA,4,Vehicle,B,29.883125048217916,0.22254232059708418
118164,118164_B,W,EEG2,GAMMA,5,10mpk,B,30.034485867796732,0.20719440535211733
118164,118164_B,W,EEG2,GAMMA,5,30mpk,B,29.759950440212844,0.20868583444555172
118164,118164_B,W,EEG2,GAMMA,5,3mpk,B,29.53503964375243,0.18788275770825347
118164,118164_B,W,EEG2,GAMMA,5,Baseline,B,29.608459342415355,0.2020204577700787
118164,118164_B,W,EEG2,GAMMA,5,Vehicle,B,29.90455205808171,0.22642232792353506
118164,118164_B,W,EEG2,GAMMA,6,10mpk,B,29.91675761020383,0.19883304292620746
118164,118164_B,W,EEG2,GAMMA,6,30mpk,B,30.013915043006634,0.20913205230875526
118164,118164_B,W,EEG2,GAMMA,6,3mpk,B,29.079704848992485,0.1715613003435551
118164,118164_B,W,EEG2,GAMMA,6,Baseline,B,30.158353189707903,0.20492864763405733
118164,118164_B,W,EEG2,GAMMA,6,Vehicle,B,29.868018907584148,0.20568627046662052
118164,118164_B,W,EEG2,SIGMA,1,10mpk,B,22.363188380557045,0.044592426406635376
118164,118164_B,W,EEG2,SIGMA,1,30mpk,B,22.072079136318074,0.04372073799082173
118164,118164_B,W,EEG2,SIGMA,1,3mpk,B,22.743972508998255,0.04676318971526443
118164,118164_B,W,EEG2,SIGMA,1,Baseline,B,22.961737004459238,0.044403846838648266
118164,118164_B,W,EEG2,SIGMA,1,Vehicle,B,22.49524880631355,0.045774590024226326
118164,118164_B,W,EEG2,SIGMA,2,10mpk,B,22.67731582611843,0.04340964083528218
118164,118164_B,W,EEG2,SIGMA,2,30mpk,B,22.82380295457314,0.044345079593014126
118164,118164_B,W,EEG2,SIGMA,2,3mpk,B,23.09285622820185,0.042670752585610885
118164,118164_B,W,EEG2,SIGMA,2,Baseline,B,23.273509608353944,0.04983086586802794
118164,118164_B,W,EEG2,SIGMA,2,Vehicle,B,22.65491951058936,0.04431713402625792
118164,118164_B,W,EEG2,SIGMA,3,10mpk,B,23.28123400664602,0.04787771080328225
118164,118164_B,W,EEG2,SIGMA,3,30mpk,B,23.217688158606464,0.046632591715426774
118164,118164_B,W,EEG2,SIGMA,3,3mpk,B,23.50533369369201,0.0505843817195715
118164,118164_B,W,EEG2,SIGMA,3,Baseline,B,23.131992835785258,0.048903477792178525
118164,118164_B,W,EEG2,SIGMA,3,Vehicle,B,22.774180010334796,0.045170668954178414
118164,118164_B,W,EEG2,SIGMA,4,10mpk,B,23.310640232498724,0.047290023150135384
118164,118164_B,W,EEG2,SIGMA,4,30mpk,B,23.12410711938461,0.04470291232167963
118164,118164_B,W,EEG2,SIGMA,4,3mpk,B,23.53057563471847,0.04586551352817207
118164,118164_B,W,EEG2,SIGMA,4,Baseline,B,23.45891206622423,0.05131321759367529
118164,118164_B,W,EEG2,SIGMA,4,Vehicle,B,23.172704126936935,0.04800674146369562
118164,118164_B,W,EEG2,SIGMA,5,10mpk,B,23.556503510272126,0.047251290515597164
118164,118164_B,W,EEG2,SIGMA,5,30mpk,B,23.08403396526867,0.045269492944290515
118164,118164_B,W,EEG2,SIGMA,5,3mpk,B,23.612210527985695,0.04841070443590863
118164,118164_B,W,EEG2,SIGMA,5,Baseline,B,23.6786639547476,0.052216801627505215
118164,118164_B,W,EEG2,SIGMA,5,Vehicle,B,22.96389153067427,0.04631024109170611
118164,118164_B,W,EEG2,SIGMA,6,10mpk,B,23.653146741807657,0.04749383819558313
118164,118164_B,W,EEG2,SIGMA,6,30mpk,B,23.521550111411848,0.04745401547474676
118164,118164_B,W,EEG2,SIGMA,6,3mpk,B,23.31997752961745,0.045375754651359776
118164,118164_B,W,EEG2,SIGMA,6,Baseline,B,23.863939051214764,0.049016946886674705
118164,118164_B,W,EEG2,SIGMA,6,Vehicle,B,23.328380742276593,0.046379700907975364
118164,118164_B,W,EEG2,SLOW,1,10mpk,B,16.603028118134596,0.013686899484566391
118164,118164_B,W,EEG2,SLOW,1,30mpk,B,16.20905017557497,0.012259013643194929
118164,118164_B,W,EEG2,SLOW,1,3mpk,B,17.558249543692366,0.015936377644631045
118164,118164_B,W,EEG2,SLOW,1,Baseline,B,18.383739619526427,0.01943050787071588
118164,118164_B,W,EEG2,SLOW,1,Vehicle,B,17.645572806669882,0.01669953277463072
118164,118164_B,W,EEG2,SLOW,2,10mpk,B,17.72061225036699,0.016958554989969295
118164,118164_B,W,EEG2,SLOW,2,30mpk,B,16.705131970582084,0.012239434574581728
118164,118164_B,W,EEG2,SLOW,2,3mpk,B,17.15699226823981,0.012466269783063033
118164,118164_B,W,EEG2,SLOW,2,Baseline,B,17.055833057473077,0.01358394065429273
118164,118164_B,W,EEG2,SLOW,2,Vehicle,B,17.780820099297998,0.01645437272042956
118164,118164_B,W,EEG2,SLOW,3,10mpk,B,17.552497623663342,0.014726552143360766
118164,118164_B,W,EEG2,SLOW,3,30mpk,B,17.463989322618126,0.014358797708615654
118164,118164_B,W,EEG2,SLOW,3,3mpk,B,18.51781404836851,0.01611555118254083
118164,118164_B,W,EEG2,SLOW,3,Baseline,B,17.523428249062583,0.014897007475373905
118164,118164_B,W,EEG2,SLOW,3,Vehicle,B,17.367449530409413,0.014098451626541575
118164,118164_B,W,EEG2,SLOW,4,10mpk,B,17.713031966263653,0.015264047450619028
118164,118164_B,W,EEG2,SLOW,4,30mpk,B,17.77781389806506,0.015190876612846085
118164,118164_B,W,EEG2,SLOW,4,3mpk,B,18.32573749730154,0.016084698159867898
118164,118164_B,W,EEG2,SLOW,4,Baseline,B,17.196872750315492,0.013855478000289509
118164,118164_B,W,EEG2,SLOW,4,Vehicle,B,17.36229978208364,0.014904539860274133
118164,118164_B,W,EEG2,SLOW,5,10mpk,B,18.25985250467685,0.016312089928593572
118164,118164_B,W,EEG2,SLOW,5,30mpk,B,17.06917784525457,0.012596042211391763
118164,118164_B,W,EEG2,SLOW,5,3mpk,B,17.534559283889624,0.013041062331884502
118164,118164_B,W,EEG2,SLOW,5,Baseline,B,17.717647141133728,0.015628341110800692
118164,118164_B,W,EEG2,SLOW,5,Vehicle,B,17.755314017447787,0.015844020029816105
118164,118164_B,W,EEG2,SLOW,6,10mpk,B,18.562569307235144,0.01756136812383575
118164,118164_B,W,EEG2,SLOW,6,30mpk,B,17.656030295622667,0.013681603856940762
118164,118164_B,W,EEG2,SLOW,6,3mpk,B,21.989378963921766,0.05726975121181908
118164,118164_B,W,EEG2,SLOW,6,Baseline,B,18.39404483301293,0.015656177414901492
118164,118164_B,W,EEG2,SLOW,6,Vehicle,B,17.913687510310712,0.015186651494031969
118164,118164_B,W,EEG2,THETA,1,10mpk,B,30.65521687168829,0.2967883987630629
118164,118164_B,W,EEG2,THETA,1,30mpk,B,30.68331328741166,0.3098231626100197
118164,118164_B,W,EEG2,THETA,1,3mpk,B,30.614792003034104,0.2787073137137261
118164,118164_B,W,EEG2,THETA,1,Baseline,B,30.685520472850904,0.2583686893624315
118164,118164_B,W,EEG2,THETA,1,Vehicle,B,29.972878660204593,0.2557263403041448
118164,118164_B,W,EEG2,THETA,2,10mpk,B,30.55758868161215,0.26460958943191154
118164,118164_B,W,EEG2,THETA,2,30mpk,B,30.88342522437782,0.2804636913579657
118164,118164_B,W,EEG2,THETA,2,3mpk,B,30.799907855512597,0.25078598366211136
118164,118164_B,W,EEG2,THETA,2,Baseline,B,30.864868474552427,0.27834970797057473
118164,118164_B,W,EEG2,THETA,2,Vehicle,B,30.515240035959838,0.2716107446394169
118164,118164_B,W,EEG2,THETA,3,10mpk,B,30.63118356979185,0.2576683762362464
118164,118164_B,W,EEG2,THETA,3,30mpk,B,31.10584779388655,0.28361852523426634
118164,118164_B,W,EEG2,THETA,3,3mpk,B,30.486748642332675,0.2395099253233506
118164,118164_B,W,EEG2,THETA,3,Baseline,B,30.446598462282427,0.25744181685409695
118164,118164_B,W,EEG2,THETA,3,Vehicle,B,30.134523687154,0.24660986589400496
118164,118164_B,W,EEG2,THETA,4,10mpk,B,31.11135540082528,0.2824790223499392
118164,118164_B,W,EEG2,THETA,4,30mpk,B,31.251523821276688,0.2909527495193643
118164,118164_B,W,EEG2,THETA,4,3mpk,B,30.914803246395763,0.25022023645228014
118164,118164_B,W,EEG2,THETA,4,Baseline,B,31.082924576562476,0.2901950400860175
118164,118164_B,W,EEG2,THETA,4,Vehicle,B,30.819006771132024,0.2778310441972777
118164,118164_B,W,EEG2,THETA,5,10mpk,B,31.372410479290238,0.2846268661208052
118164,118164_B,W,EEG2,THETA,5,30mpk,B,31.04863407802547,0.2833187600405942
118164,118164_B,W,EEG2,THETA,5,3mpk,B,31.45281373846168,0.28827979153912914
118164,118164_B,W,EEG2,THETA,5,Baseline,B,31.21415410031989,0.28985501996117385
118164,118164_B,W,EEG2,THETA,5,Vehicle,B,30.809944188320564,0.2794256670608856
118164,118164_B,W,EEG2,THETA,6,10mpk,B,31.474468024987683,0.2865901460957495
118164,118164_B,W,EEG2,THETA,6,30mpk,B,31.177567260388468,0.27470419906503063
118164,118164_B,W,EEG2,THETA,6,3mpk,B,30.93366601326999,0.2548256030129709
118164,118164_B,W,EEG2,THETA,6,Baseline,B,31.32299216700537,0.27210635782404957
118164,118164_B,W,EEG2,THETA,6,Vehicle,B,31.42138772421941,0.2952230603563377
118164,118164_B,W,EEG2,TOTAL,1,10mpk,B,36.004904769962366,
118164,118164_B,W,EEG2,TOTAL,1,30mpk,B,35.845103443016974,
118164,118164_B,W,EEG2,TOTAL,1,3mpk,B,36.239146053100264,
118164,118164_B,W,EEG2,TOTAL,1,Baseline,B,36.632295150307485,
118164,118164_B,W,EEG2,TOTAL,1,Vehicle,B,36.02277565099831,
118164,118164_B,W,EEG2,TOTAL,2,10mpk,B,36.45306578633239,
118164,118164_B,W,EEG2,TOTAL,2,30mpk,B,36.500279028519174,
118164,118164_B,W,EEG2,TOTAL,2,3mpk,B,36.90792100140505,
118164,118164_B,W,EEG2,TOTAL,2,Baseline,B,36.4899061543528,
118164,118164_B,W,EEG2,TOTAL,2,Vehicle,B,36.30415995140444,
118164,118164_B,W,EEG2,TOTAL,3,10mpk,B,36.5896774500571,
118164,118164_B,W,EEG2,TOTAL,3,30mpk,B,36.66250296841537,
118164,118164_B,W,EEG2,TOTAL,3,3mpk,B,36.77217352176539,
118164,118164_B,W,EEG2,TOTAL,3,Baseline,B,36.41267643624414,
118164,118164_B,W,EEG2,TOTAL,3,Vehicle,B,36.32506673714171,
118164,118164_B,W,EEG2,TOTAL,4,10mpk,B,36.67816703393422,
118164,118164_B,W,EEG2,TOTAL,4,30mpk,B,36.72176529866915,
118164,118164_B,W,EEG2,TOTAL,4,3mpk,B,37.02739546638926,
118164,118164_B,W,EEG2,TOTAL,4,Baseline,B,36.539104032757294,
118164,118164_B,W,EEG2,TOTAL,4,Vehicle,B,36.48425248397898,
118164,118164_B,W,EEG2,TOTAL,5,10mpk,B,36.93925889375106,
118164,118164_B,W,EEG2,TOTAL,5,30mpk,B,36.63008748441748,
118164,118164_B,W,EEG2,TOTAL,5,3mpk,B,36.91991265271292,
118164,118164_B,W,EEG2,TOTAL,5,Baseline,B,36.65548099176998,
118164,118164_B,W,EEG2,TOTAL,5,Vehicle,B,36.42726652922493,
118164,118164_B,W,EEG2,TOTAL,6,10mpk,B,37.0169108575984,
118164,118164_B,W,EEG2,TOTAL,6,30mpk,B,36.89356340412729,
118164,118164_B,W,EEG2,TOTAL,6,3mpk,B,37.02319280952615,
118164,118164_B,W,EEG2,TOTAL,6,Baseline,B,37.14219018168769,
118164,118164_B,W,EEG2,TOTAL,6,Vehicle,B,36.79729341163496,
118164,118164_B,W,EMG,ALPHA,1,10mpk,B,-6.014661501696014,0.010701872201017423
118164,118164_B,W,EMG,ALPHA,1,30mpk,B,-8.097787237342912,0.010813731083872697
118164,118164_B,W,EMG,ALPHA,1,3mpk,B,-3.054865440501003,0.014354015738016665
118164,118164_B,W,EMG,ALPHA,1,Baseline,B,-2.3347140361728034,0.011937793065918445
118164,118164_B,W,EMG,ALPHA,1,Vehicle,B,1.1612292002847073,0.01864687766291861
118164,118164_B,W,EMG,ALPHA,2,10mpk,B,-2.1483617407863043,0.016119518885043954
118164,118164_B,W,EMG,ALPHA,2,30mpk,B,-3.6265290884167336,0.01661582991913675
118164,118164_B,W,EMG,ALPHA,2,3mpk,B,-2.125758194053731,0.020447797072493383
118164,118164_B,W,EMG,ALPHA,2,Baseline,B,0.16926516455630514,0.015867859303505195
118164,118164_B,W,EMG,ALPHA,2,Vehicle,B,1.5914160054083286,0.015636747261598558
